header_line
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14
2/08/2025 0700 AM  NC  Alleghany  Sparta 0.8 W      36.5018  -81.1353  RAIN  0.01  Inch  COCORAHS  Storm total rainfall
2/08/2025 0802 AM  NC  Alleghany  Sparta 3.5 SSW      36.459  -81.1525  RAIN  0.02  Inch  COCORAHS  Storm total rainfall
2/08/2025 0802 AM  NC  Alleghany  Sparta 4 SSW      36.4592  -81.1527  RAIN  0.02  Inch  COOP  Storm total rainfall
2/08/2025 0700 AM  NC  Alleghany  Sparta 3.6 NW      36.5439  -81.1633  RAIN  0.58  Inch  COCORAHS  Storm total rainfall
2/08/2025 0700 AM  NC  Ashe  1 W Nella      36.5628  -81.5824  RAIN  0.03  Inch  COCORAHS  Storm total rainfall
2/08/2025 1230 PM  NC  Ashe  Baldwin 2 ENE      36.4108  -81.4962  RAIN  0.06  Inch  CWOP  Storm total rainfall
2/08/2025 0730 AM  NC  Rockingham  Stokesdale 2.7 NNW      36.2712  -80.0028  RAIN  0.01  Inch  COCORAHS  Storm total rainfall
2/08/2025 0700 AM  NC  Surry  Mount Airy 4.3 W      36.4941  -80.6896  RAIN  0.01  Inch  COCORAHS  Storm total rainfall
2/08/2025 0500 AM  NC  Watauga  Seven Devils 1 E      36.1461  -81.7877  RAIN  0.001  Inch  COCORAHS  Storm total rainfall
2/08/2025 0700 AM  NC  Watauga  Valle Crucis      36.2241  -81.7826  RAIN  0.001  Inch  COCORAHS  Storm total rainfall
2/08/2025 0805 AM  NC  Watauga  Blowing Rock 2.4 WNW      36.1415  -81.7114  RAIN  0.01  Inch  COCORAHS  Storm total rainfall
2/08/2025 0700 AM  NC  Wilkes  North Wilkesboro 5.5 SE      36.1117  -81.074  RAIN  0.02  Inch  COCORAHS  Storm total rainfall
2/08/2025 0700 AM  VA  Alleghany  Gathright Dam      37.9458  -79.9542  RAIN  0.26  Inch  COOP  Storm total rainfall
2/08/2025 0700 AM  VA  Alleghany  Covington 4.1 E      37.7847  -79.9165  RAIN  0.36  Inch  COCORAHS  Storm total rainfall
2/08/2025 0800 AM  VA  Alleghany  Clifton Forge 0.5 SE      37.8185  -79.8192  RAIN  0.49  Inch  COCORAHS  Storm total rainfall
2/08/2025 1130 AM  VA  Alleghany  Dunlap Creek      37.8027  -80.0472  RAIN  0.64  Inch  USGS  Storm total rainfall
2/08/2025 1130 AM  VA  Alleghany  2.3 N Natural Well      37.9494  -79.9594  RAIN  0.76  Inch  HADS  Storm total rainfall
2/08/2025 0845 AM  VA  Amherst  Amherst 1.7 SW      37.5666  -79.0685  RAIN  0.32  Inch  COCORAHS  Storm total rainfall
2/08/2025 1130 AM  VA  Amherst  Pleasant View 3.9 NW      37.6694  -79.2774  RAIN  0.39  Inch  COOP  Storm total rainfall
2/08/2025 0700 AM  VA  Bath  Warm Springs 2.9 NNW      38.0839  -79.8149  RAIN  0.1  Inch  COCORAHS  Storm total rainfall
2/08/2025 1130 AM  VA  Bath  1.9 NW Bacova Junction      38.0422  -79.8817  RAIN  0.21  Inch  HADS  Storm total rainfall
2/08/2025 0700 AM  VA  Bath  Hot Springs       37.9969  -79.8316  RAIN  0.21  Inch  COOP  Storm total rainfall
2/08/2025 1130 AM  VA  Bath  Williamsville 2 S      38.1792  -79.5811  RAIN  0.32  Inch  COOP  Storm total rainfall
2/08/2025 1215 PM  VA  Bath  Ingalls Field Airport      37.9531  -79.8353  RAIN  0.52  Inch  AWOS  Storm total rainfall
2/08/2025 1216 PM  VA  Bath  Hot Springs 4.1 E      37.9864  -79.7594  RAIN  0.53  Inch  RAWS  Storm total rainfall
2/08/2025 0700 AM  VA  Bedford  Goodview 2.0 W      37.2173  -79.7621  RAIN  0.02  Inch  COCORAHS  Storm total rainfall
2/08/2025 1230 PM  VA  Bedford  Bedford 6 SSW      37.2469  -79.5453  RAIN  0.03  Inch  AWS  Storm total rainfall
2/08/2025 0600 AM  VA  Bedford  Huddleston 3.6 SW      37.1258  -79.5251  RAIN  0.04  Inch  COOP  Storm total rainfall
2/08/2025 0800 AM  VA  Bedford  Moneta 3.6 SW      37.1554  -79.6753  RAIN  0.04  Inch  COCORAHS  Storm total rainfall
