header_line
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14
2/09/2025 1200 AM  CT  Hartford  Bradley AP      41.94  -72.68  SNOW_24  1.9  Inch  ASOS  24 hour snowfall
2/09/2025 0523 AM  CT  Hartford  2 E Berlin      41.6204  -72.7193  SNOW_24  3.0  Inch  Public  24 hour snowfall
2/09/2025 0500 AM  CT  Tolland  1 SW Coventry      41.774  -72.31  SNOW_24  3.3  Inch  Public  24 hour snowfall
2/09/2025 0515 AM  CT  Windham  Woodstock      41.9507  -71.9774  SNOW_24  2.8  Inch  Public  24 hour snowfall
2/09/2025 0600 AM  MA  Barnstable  1 NNE Brewster      41.7639  -70.0761  SNOW_24  3.7  Inch  Public  24 hour snowfall
2/09/2025 0600 AM  MA  Barnstable  1 NNW East Falmouth      41.5785  -70.5589  SNOW_24  3.8  Inch  Public  24 hour snowfall
2/09/2025 0600 AM  MA  Barnstable  Pocasset      41.6863  -70.6153  SNOW_24  3.8  Inch  Public  24 hour snowfall
2/09/2025 0600 AM  MA  Barnstable  Harwich      41.6863  -70.0728  SNOW_24  4.0  Inch  Public  24 hour snowfall
2/09/2025 0600 AM  MA  Barnstable  Marstons Mills      41.6496  -70.4176  SNOW_24  4.0  Inch  Public  24 hour snowfall
2/09/2025 0600 AM  MA  Barnstable  4 NNW Falmouth      41.5944  -70.6302  SNOW_24  4.0  Inch  Public  24 hour snowfall
2/09/2025 0600 AM  MA  Barnstable  Mashpee      41.649  -70.4812  SNOW_24  4.0  Inch  Public  24 hour snowfall
2/09/2025 0600 AM  MA  Barnstable  1 NE Falmouth      41.5605  -70.5885  SNOW_24  4.5  Inch  Public  24 hour snowfall
2/09/2025 0600 AM  MA  Barnstable  2 NE East Falmouth      41.5901  -70.5211  SNOW_24  4.5  Inch  Public  24 hour snowfall
2/09/2025 0512 AM  MA  Barnstable  Bourne      41.7328  -70.6142  SNOW_24  6.5  Inch  Trained Spotter  24 hour snowfall
2/09/2025 0510 AM  MA  Bristol  2 NNE Bliss Corner      41.6341  -70.9277  SNOW_24  4.3  Inch  Public  24 hour snowfall
