header_line
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14
2/07/2025 0315 PM  NM  Cibola  Grants-Milan Airport      35.1667  -107.9  PKGUST  40  mph  AWOS  Peak Wind Gust
2/07/2025 0344 PM  NM  Cibola  I-40 @ SR-6 (NMDOT)      34.9832  -107.1724  PKGUST  41  mph  MESOWEST  Peak Wind Gust
2/07/2025 0333 PM  NM  Cibola  New Laguna 1 N (Laguna)      35.052  -107.4234  PKGUST  43  mph  RAWS  Peak Wind Gust
2/07/2025 0225 PM  NM  Cibola  El Morro 16 SSE (Malpais Lava Flow)      34.8518  -108.1746  PKGUST  47  mph  RAWS  Peak Wind Gust
2/07/2025 1230 PM  NM  Colfax  I-25 @ Raton Pass (NMDOT)      36.9892  -104.4834  PKGUST  40  mph  MESOWEST  Peak Wind Gust
2/07/2025 0215 PM  NM  Colfax  Angel Fire Airport      36.4167  -105.2833  PKGUST  41  mph  AWOS  Peak Wind Gust
2/07/2025 0402 PM  NM  Colfax  Raton Crews Airport      36.7333  -104.5  PKGUST  52  mph  ASOS  Peak Wind Gust
2/07/2025 0410 AM  NM  Colfax  4 SW Philmont Scout Ranch      36.44  -104.98  PKGUST  60  mph  Public  Peak Wind Gust
2/07/2025 0435 AM  NM  Colfax  2 WSW Philmont Scout Ranch      36.47  -104.97  PKGUST  64  mph  Public  Peak Wind Gust
2/07/2025 0229 PM  NM  Curry  Clovis      34.4598  -103.2017  PKGUST  47  mph  CWOP  Peak Wind Gust
2/07/2025 1150 AM  NM  Guadalupe  Newkirk      35.0712  -104.2671  PKGUST  40  mph  MESOWEST  Peak Wind Gust
2/07/2025 1015 AM  NM  Guadalupe  SE Vaughn      34.4761  -105.0838  PKGUST  43  mph  MESOWEST  Peak Wind Gust
2/07/2025 0205 PM  NM  Guadalupe  Thompson Cattle      34.9841  -104.9933  PKGUST  45  mph  MESOWEST  Peak Wind Gust
2/07/2025 0700 PM  NM  Lincoln  Ruidoso 1 NNW (Smokey Bear)      33.3502  -105.6861  PKGUST  43  mph  RAWS  Peak Wind Gust
2/07/2025 0135 PM  NM  Lincoln  Sierra Blanca Rgnl Arpt      33.4667  -105.5167  PKGUST  45  mph  AWOS  Peak Wind Gust
2/07/2025 0730 PM  NM  Lincoln  Nogal 5 NW      33.6077  -105.7716  PKGUST  46  mph  CWOP  Peak Wind Gust
2/07/2025 0404 PM  NM  McKinley  Gallup Airport      35.5167  -108.8  PKGUST  45  mph  ASOS  Peak Wind Gust
2/07/2025 1210 PM  NM  Mora  1 ENE Watrous      35.8  -104.96  PKGUST  41  mph  Public  Peak Wind Gust
2/07/2025 1204 PM  NM  Mora  Bartley      35.9087  -105.3878  PKGUST  56  mph  RAWS  Peak Wind Gust
2/07/2025 1041 AM  NM  Quay  Endee 2 SW      35.1073  -103.1244  PKGUST  45  mph  WT-MESO  Peak Wind Gust
2/07/2025 1057 AM  NM  Quay  Tucumcari Muni Airport      35.1833  -103.6  PKGUST  48  mph  ASOS  Peak Wind Gust
2/07/2025 1015 AM  NM  San Miguel  Rociada      35.8323  -105.4209  PKGUST  45  mph  CWOP  Peak Wind Gust
2/07/2025 1148 AM  NM  San Miguel  6 E Storrie Lake State Park      35.65  -105.13  PKGUST  60  mph  ASOS  Peak Wind Gust
2/07/2025 1258 PM  NM  San Miguel  6 E Storrie Lake State Park      35.65  -105.13  PKGUST  62  mph  ASOS  Peak Wind Gust
2/07/2025 1227 PM  NM  San Miguel  6 E Storrie Lake State Park      35.65  -105.13  PKGUST  64  mph  ASOS  Peak Wind Gust
2/07/2025 1037 AM  NM  Taos  Midnight      36.7784  -105.3414  PKGUST  44  mph  RAWS  Peak Wind Gust
2/07/2025 1203 PM  NM  Torrance  Clines Corners 1 SSE      35  -105.67  PKGUST  48  mph  ASOS  Peak Wind Gust
2/07/2025 0300 PM  NM  Union  SW Clayton      36.2675  -103.3184  PKGUST  40  mph  MESOWEST  Peak Wind Gust
2/07/2025 0310 PM  NM  Union  Amistad      35.8559  -103.2692  PKGUST  44  mph  MESOWEST  Peak Wind Gust
""
Observations are collected from a variety of sources with varying
equipment and exposures. We thank all volunteer weather observers
for their dedication. Not all data listed are considered official.
""
$$
