header_line
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14
2/01/2025 1100 AM  WV  Harrison  1.6 E Bridgeport       39.2925  -80.2269  RAIN_24  1.04  Inch  IFLOWS  24 hour rainfall
1/31/2025 1148 PM  WV  Harrison  ANMOORE      39.2588  -80.2808  RAIN_48  1.23  Inch  CWOP  48 hour rainfall
1/31/2025 1148 PM  WV  Jackson  Evans      38.812  -81.7898  RAIN_48  0.56  Inch  CWOP  48 hour rainfall
1/31/2025 1147 PM  WV  Jackson  COTTAGEVILLE      38.8503  -81.8037  RAIN_48  0.61  Inch  CWOP  48 hour rainfall
1/31/2025 1149 PM  WV  Jackson  ELIZABETH      39.0165  -81.5815  RAIN_48  0.69  Inch  CWOP  48 hour rainfall
1/31/2025 1147 PM  WV  Jackson  RIPLEY      38.774  -81.577  RAIN_48  0.76  Inch  CWOP  48 hour rainfall
1/31/2025 1115 PM  WV  Kanawha  0.9 NE Tornado      38.3389  -81.8417  RAIN_48  0.84  Inch  HADS  48 hour rainfall
2/01/2025 0800 AM  WV  Kanawha  Alum Creek 3.0 E      38.2872  -81.7874  RAIN_24  0.89  Inch  COCORAHS  24 hour rainfall
2/01/2025 0600 AM  WV  Kanawha  London Locks      38.1935  -81.3701  RAIN_24  1.06  Inch  COOP  24 hour rainfall
1/31/2025 1100 PM  WV  Kanawha  3.8 E Clendenin      38.4667  -81.2833  RAIN_48  1.29  Inch  COOP  48 hour rainfall
1/31/2025 1147 PM  WV  Kanawha  CHARLESTON      38.4632  -81.7188  RAIN_48  1.33  Inch  CWOP  48 hour rainfall
1/31/2025 1117 PM  WV  Kanawha  Bee Mountain      38.2003  -81.62  RAIN_48  1.46  Inch  RAWS  48 hour rainfall
1/31/2025 1154 PM  WV  Kanawha  Charleston Airport      38.3833  -81.5833  RAIN_48  1.48  Inch  ASOS  48 hour rainfall
1/31/2025 1149 PM  WV  Kanawha  ELKVIEW      38.4245  -81.4763  RAIN_48  1.58  Inch  CWOP  48 hour rainfall
2/01/2025 1239 PM  WV  Lewis  WALKERSVILLE      38.8412  -80.4692  RAIN_24  0.54  Inch  CWOP  24 hour rainfall
2/01/2025 1237 PM  WV  Lewis  WESTON      39.0887  -80.5288  RAIN_24  0.62  Inch  CWOP  24 hour rainfall
2/01/2025 1240 PM  WV  Lewis  JANE LEW      39.0608  -80.4005  RAIN_24  0.64  Inch  CWOP  24 hour rainfall
1/31/2025 1149 PM  WV  Lewis  WESTON      39.0887  -80.5288  RAIN_48  1.32  Inch  CWOP  48 hour rainfall
1/31/2025 1147 PM  WV  Lewis  JANE LEW      39.0608  -80.4005  RAIN_48  1.35  Inch  CWOP  48 hour rainfall
