header_line
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14
1/29/2025   120 AM  MD  Allegany  Cumberland  1  WNW  39.66  -78.78  PKGUST  56  mph  Mesonet  Peak Wind Gust
1/29/2025  1220 PM  MD  Allegany  I-68 Eb At Street Road      39.71  -78.61  PKGUST  53  mph  Mesonet  Peak Wind Gust
1/29/2025   140 PM  MD  Allegany  Md-51 At Oldtown Salt Dome      39.54  -78.59  PKGUST  49  mph  Mesonet  Peak Wind Gust
1/29/2025   333 AM  MD  Allegany  Frostburg  1  WNW  39.66  -78.95  PKGUST  48  mph  Mesonet  Peak Wind Gust
1/29/2025   119 AM  MD  Allegany  Oldtown  1  E  39.54  -78.59  PKGUST  47  mph  Mesonet  Peak Wind Gust
1/29/2025  1154 AM  MD  Anne Arundel  BWI Marshall Airport      39.17  -76.68  PKGUST  47  mph  ASOS  Peak Wind Gust
1/29/2025   208 PM  MD  ANZ531  Hart/Miller      39.25  -76.37  PKGUST  51  mph  Mesonet  Peak Wind Gust
1/29/2025   245 PM  MD  ANZ532  ; MD      38.88  -76.48  PKGUST  46  mph  Mesonet  Peak Wind Gust
1/29/2025   130 PM  MD  Baltimore  Owings Mills      39.40  -76.78  PKGUST  46  mph  Mesonet  Peak Wind Gust
1/29/2025  1125 AM  MD  Carroll  Westminster      39.57  -76.99  PKGUST  58  mph  Mesonet  Peak Wind Gust
1/29/2025   112 PM  MD  Carroll  Watersville  1  N  39.38  -77.10  PKGUST  53  mph  Trained Spotter  Peak Wind Gust
1/29/2025   227 PM  MD  Carroll  MOUNT AIRY      39.38  -77.11  PKGUST  50  mph  Mesonet  Peak Wind Gust
1/29/2025   600 PM  MD  Carroll  Millers  4  NE  39.72  -76.80  PKGUST  48  mph  Co-Op Observer  Peak Wind Gust
1/29/2025   530 PM  MD  Cecil  Glasgow  7  WSW  39.57  -75.87  PKGUST  58  mph  Mesonet  Peak Wind Gust
1/29/2025   244 PM  MD  Cecil  West Nottingham Twp  12  SSW  39.58  -76.10  PKGUST  47  mph  Mesonet  Peak Wind Gust
1/29/2025   405 PM  MD  Frederick  Sabillasville  3  SSW  39.65  -77.47  PKGUST  54  mph  AWOS  Peak Wind Gust
1/29/2025   250 PM  MD  Frederick  Us-340 At Md-180      39.36  -77.58  PKGUST  50  mph  Mesonet  Peak Wind Gust
1/29/2025  1103 AM  MD  Garrett  I-68 At Us 219      39.69  -79.25  PKGUST  49  mph  Mesonet  Peak Wind Gust
1/29/2025   243 AM  MD  Garrett  Grantsville  5  W  39.69  -79.25  PKGUST  48  mph  Mesonet  Peak Wind Gust
1/29/2025   250 AM  MD  Garrett  Kitzmiller      39.39  -79.19  PKGUST  46  mph  Mesonet  Peak Wind Gust
1/29/2025   159 PM  MD  Montgomery  Cabin John      38.98  -77.15  PKGUST  49  mph  Mesonet  Peak Wind Gust
1/29/2025   330 PM  MD  Washington  Hagerstown Rgnl Arpt      39.71  -77.73  PKGUST  59  mph  ASOS  Peak Wind Gust
1/29/2025  1240 PM  MD  Washington  Clear Spring  3  N  39.70  -77.94  PKGUST  47  mph  Mesonet  Peak Wind Gust
1/29/2025   229 PM  MD  Washington  Md-64 At Md-418      39.71  -77.57  PKGUST  46  mph  Mesonet  Peak Wind Gust
1/29/2025   125 PM  MD  Washington  Hagerstown      39.64  -77.70  PKGUST  46  mph  Mesonet  Peak Wind Gust
1/29/2025  1123 AM  VA  Augusta  SPOTTSWOOD      37.97  -79.26  PKGUST  61  mph  Mesonet  Peak Wind Gust
1/29/2025   100 PM  VA  Augusta  Trimbles Mill      38.14  -79.22  PKGUST  51  mph  Broadcast Media  Peak Wind Gust
1/29/2025   129 PM  VA  Frederick  Wilde Acres  2  S  39.12  -78.40  PKGUST  62  mph  Public  Peak Wind Gust
1/29/2025   214 AM  VA  Highland  Vanderpool  2  NNW  38.39  -79.64  PKGUST  60  mph  Mesonet  Peak Wind Gust
1/29/2025   319 AM  VA  Highland  Hightown  3  NE  38.46  -79.60  PKGUST  57  mph  Mesonet  Peak Wind Gust
1/29/2025   344 AM  VA  Highland  Monterey  1  SW  38.40  -79.60  PKGUST  57  mph  Mesonet  Peak Wind Gust
1/28/2025  1139 PM  VA  Highland  Monterey  1  N  38.42  -79.58  PKGUST  52  mph  Mesonet  Peak Wind Gust
1/29/2025  1254 AM  VA  Highland  Hightown  1  ENE  38.44  -79.61  PKGUST  50  mph  Mesonet  Peak Wind Gust
1/29/2025   634 AM  VA  Nelson  Wintergreen  4  NW  37.92  -78.95  PKGUST  52  mph  Mesonet  Peak Wind Gust
1/29/2025  1104 AM  VA  Rockingham  HARRISONBURG      38.51  -78.96  PKGUST  46  mph  Mesonet  Peak Wind Gust
1/29/2025   358 PM  WV  Berkeley  Martinsburg Arpt      39.40  -77.98  PKGUST  53  mph  ASOS  Peak Wind Gust
1/28/2025  1150 PM  WV  Grant  Streby  3  W  39.08  -79.30  PKGUST  62  mph  Mesonet  Peak Wind Gust
1/29/2025   917 AM  WV  Grant  PETERSBURG      39.00  -79.18  PKGUST  60  mph  Mesonet  Peak Wind Gust
1/29/2025   120 AM  WV  Grant  Cabins  1  ENE  39.00  -79.18  PKGUST  59  mph  Mesonet  Peak Wind Gust
1/29/2025   130 AM  WV  Grant  Cabins      39.00  -79.21  PKGUST  58  mph  Mesonet  Peak Wind Gust
1/29/2025   416 PM  WV  Grant  Petersburg  1  W  39.00  -79.15  PKGUST  58  mph  AWOS  Peak Wind Gust
1/29/2025  1020 AM  WV  Grant  Bear Rocks      39.08  -79.30  PKGUST  54  mph  Mesonet  Peak Wind Gust
1/29/2025  1224 AM  WV  Grant  Streby  3  N  39.13  -79.25  PKGUST  51  mph  Mesonet  Peak Wind Gust
