header_line
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14
2/07/2025   630 AM  MD  Frederick  Sabillasville  3  SSW  39.65  -77.47  PKGUST  56  mph  AWOS  Peak Wind Gust
2/07/2025   403 AM  MD  Garrett  I-68 At Us 219      39.69  -79.25  PKGUST  46  mph  Mesonet  Peak Wind Gust
2/07/2025   410 AM  WV  Grant  Bear Rocks      39.08  -79.30  PKGUST  54  mph  Mesonet  Peak Wind Gust
2/07/2025   445 AM  WV  Grant  Cabins      39.00  -79.21  PKGUST  50  mph  Mesonet  Peak Wind Gust
2/07/2025   602 AM  WV  Grant  PETERSBURG      39.00  -79.18  PKGUST  49  mph  Mesonet  Peak Wind Gust
2/07/2025   355 AM  WV  Grant  Petersburg  1  W  39.00  -79.15  PKGUST  48  mph  AWOS  Peak Wind Gust
2/07/2025   525 AM  WV  Mineral  Cumberland Reg      39.62  -78.77  PKGUST  49  mph  AWOS  Peak Wind Gust
2/07/2025   435 AM  WV  Pendleton  Deer Run  2  WSW  38.71  -79.26  PKGUST  55  mph  Trained Spotter  Peak Wind Gust
2/07/2025   517 AM  WV  Pendleton  Upper Tract      38.82  -79.28  PKGUST  47  mph  Mesonet  Peak Wind Gust
""
$$
""
KR
